point1,point2,point3,point4,point5,target
15.44086588116552,14.187368855054943,16.302544691767213,17.889618264358955,11.164081384556336,14.996895815380594
17.96216157881298,20.265067164027304,14.351401923861356,18.378615986997875,32.74894163243657,20.741237657227217
15.988066500328955,19.682043817388816,22.237600430264255,16.479826203921,20.583428592644733,18.994193108909553
2.374483079771318,0.7362173630475755,1.4851429560476588,0.9167820667421765,2.196722736511231,1.541869640423992
11.719860794785612,6.575230336915814,15.364617638108808,6.746246333577064,11.44755428340558,10.370701877358576
18.25088273022529,17.9532113026542,35.72505705826474,21.92786876814126,16.85103315031286,22.14161060191967
4.554625418324504,0.22035506555929696,22.055983051128177,2.1448282675314023,5.699272177868334,6.935012796082343
19.049765060637526,17.91166802028859,33.200362170698895,20.30964847103055,22.285062304091277,22.551301205349365
6.90495110639163,7.998956702683787,2.237786536263493,26.359321635770385,1.7626626615693075,9.052735728535719
19.75115587099204,20.766618949535136,18.86183767676127,21.45427067410184,21.20264087781013,20.40730480984008
-2.2796581321386515,0.6988443626338341,-2.0187904887272885,-3.0491126565203146,1.6518251295451527,-0.9993783570414536
0.4071306907391774,0.03272997711102514,0.09123236244857479,-0.5325681244246514,-2.01637924122681,-0.4035708670705368
7.803321338027974,10.993414718034366,10.395982245895945,9.817031496366635,13.560202103302494,10.513990380325483
-1.371899269469727,5.51372309623358,-1.9853847855140692,-2.872955256681363,0.7465915185308251,0.006015060619849089
-1.133853890508704,1.278980087402326,-2.8918188884161773,0.9556386967653199,-2.211957554931429,-0.8006023099377328
17.199114751714653,14.557073897452314,18.6167547465963,18.69234388690853,19.009782362116333,17.615013928957627
-4.182187579079877,1.7058985693982074,-0.32106361945987877,0.46647845578199504,-1.759825841380779,-0.8181400029480665
20.06518417604257,22.720540720164497,18.467671743187772,24.52346035619852,21.730270813809437,21.50142556188056
15.945437700683824,19.07689808336716,16.180985888739276,22.01465944479416,22.79913169984255,19.203422563485393
5.776484207564099,6.775875122001498,3.704402249565832,1.6835204145827607,6.926527217247646,4.973361842192366
4.181954668259854,1.8753416372671197,3.0981018530606494,2.327628278103572,1.1287176568573036,2.5223488187096996
1.3967005112000792,6.408627255983296,1.7780351801070298,6.082402012128576,2.617575721566851,3.6566681361971662
18.079091290458944,20.6959523417156,19.62508390796118,18.64735315651857,22.526152482668024,19.914726635864465
14.561161238559665,14.984285205652622,17.34902170323361,18.440665415378046,16.806069814224088,16.428240675409604
17.69254261802981,19.238185944766087,16.838998673970202,23.650852772073435,14.231062102293215,18.33032842222655
10.611641497165113,10.70871937568076,10.771796592564101,12.936277840417096,14.992327349841517,12.004152531133718
9.830984566993513,13.43995422000071,8.635050492946608,16.053418348051583,11.6989074088994,11.931663007378363
19.372944110283427,17.826901857490544,18.22910112964682,20.058049610419218,21.816090015080825,19.460617344584165
16.766547253767072,14.580694286427992,17.197401738415238,15.22407364852569,17.742917564339066,16.302326898295014
4.887438863687352,7.425050662031607,6.134924764282814,6.953587470734396,5.913411445215918,6.2628826411904175
6.572324424385392,4.726442609020113,2.558422228186058,3.8319273743654962,7.811079226366002,5.100039172464611
2.379217791518868,4.637429885959419,4.320197766659526,6.782481534065589,3.2738267905803355,4.278630753756748
1.2333645930844475,4.015741281283132,0.21237885839702086,1.5949537121235902,0.5030712584419905,1.5119019406660361
19.328703447753334,18.102239966874514,19.317053116312312,17.708269539458026,18.294093999767238,18.550072014033084
16.67008886176619,13.648300968211963,17.817988335464644,17.31894795244289,11.919396804547606,15.474944584486655
8.54585835247661,10.023125602202782,10.410180930408716,11.467431921074635,10.662459592349165,10.221811279702383
10.90382468441887,10.527512516261833,11.503328105279726,9.628236665517646,10.913815284751596,10.695343451245936
5.059924016911154,4.771862892073237,5.619021604935066,5.345058371353856,5.948978288974012,5.348969034849465
5.18356213865138,4.205368559901393,6.381750483163472,1.4173132223468894,2.6900401679929975,3.975606914411226
18.267699489997028,16.82590275003414,21.606449792860555,17.476618838168218,22.462358030600896,19.327805780332167
17.94149588489758,32.742729717369826,15.14750117953296,17.20750036204967,20.41026533439162,20.689898495648332
0.1070993248937081,2.407426333366199,-1.7980035455696237,2.4600414084289257,-0.9404516436527661,0.44722237549328864
8.327506318798125,7.842900688422978,7.3015404145960945,7.1476499729676295,3.221910248091871,6.76830152857534
12.487788501353876,9.468061424034978,3.4783206625753884,7.500012431841697,8.206052625930033,8.228047129147196
10.685904406485642,11.22257132896761,6.490663314284415,7.389491594403968,12.592667766762814,9.67625968218089
-1.8209698128248832,-2.5480265562258486,1.5810886826181527,3.018802552360794,0.4372914781203262,0.13363726880970808
18.286542225482652,14.335558175131265,19.628744838107934,22.0664653877424,15.185814318217133,17.90062498893628
7.831681822346804,10.619101651810897,6.912314371221429,9.0478029403347,10.675979562292152,9.017376069601195
20.32157352448177,15.750345401691842,13.994208528412067,16.751476362562933,14.143799737537048,16.192280710937133
15.94185163763684,15.587911253351612,13.72450358521664,16.114322184890224,17.41662422927992,15.757042578075048
-3.334075664830472,-0.27854585543072835,10.440159363650539,-0.6837726026710792,0.03200726691253584,1.235154501526159
16.407698511667213,22.798619265379358,21.389893239124095,15.266849389378134,18.446028061832507,18.86181769347626
16.783934199473325,21.09210895085588,19.117654101108982,22.52752450439461,18.316615418900202,19.5675674349466
3.0104745066362972,5.352729439338081,3.6002519210679798,10.257678621486715,6.315702698602928,5.7073674374264005
5.213436154305523,6.955281532900082,3.6887320541984883,5.301223526214712,8.016688896298952,5.8350724327835515
19.447218665750864,16.16006848802703,19.39485712599009,18.28116823587308,17.79622630582153,18.215907764292517
24.475557134295563,33.50872492047322,22.925113162673043,19.450350004249394,19.64607272437612,24.00116358921347
21.286819773648126,20.34892432499615,18.501363546729777,21.204395740873327,17.835191459153364,19.835338969080148
20.302307023192036,18.380041369676878,20.498861540226603,17.414366001741577,21.395487304454733,19.598212647858364
0.9803577847271923,3.73244716731752,2.7372633854554684,2.8077045032935297,19.212414865554443,5.894037541269631
15.258603511808818,15.42333274091492,19.47706900917129,32.44159852065546,13.705728553065878,19.261266467123274
1.541640902071193,-2.7315392527956046,-1.1193219139807016,1.3757647388455159,1.9228231878877495,0.19787353240563044
20.734064430187843,24.310707801118035,18.819115468509818,19.912284802997114,18.693514193135506,20.493937339189664
16.417085550662495,13.463877233618765,18.353724076863575,17.577829770970915,16.974235181205525,16.557350362664256
-0.8555271506072122,-2.0419962129797375,-5.095855442351269,6.152539921593036,0.6274799531024857,-0.24267178624853938
13.776844387037706,10.075446732206778,10.227409977469687,12.97916015569107,11.83052693257457,11.777877636995964
25.21265137013449,1.7973548638951353,5.128414877757565,5.3150809187031625,6.909724403786155,8.8726452868553
22.11320898160846,20.64982723114641,19.222535893207468,20.694064015420658,18.780474617627473,20.292022147802093
15.159976233771168,7.129176091731231,5.562440991042423,9.545639482289992,8.600883959818784,9.199623351730718
24.68352378336745,20.623634251794904,15.197108056602795,20.406916180780478,18.41832986003181,19.865902426515486
0.7184161685413897,1.3718768188647266,1.7474919591640468,-0.04136677364341179,7.784995578275214,2.3162827502403927
4.521286809451052,8.446495177280296,8.429957149362,10.194437706630326,5.0921211091067535,7.336859590366086
17.91554444045103,16.497088258082158,22.796107315061278,22.293379507159482,20.246169224340377,19.949657749018865
5.413404982477774,5.804773969945678,3.102995487475857,3.6311069798946867,4.830029956400965,4.556462275238992
12.204815213432276,14.925015741870158,9.631080194010496,11.51998056461503,14.289469306905291,12.51407220416665
13.825275017408023,16.881354612966565,14.51284945673287,16.15421552257663,11.208881828822712,14.516515287701361
6.463747852959347,7.812633136152838,4.8062447923058444,7.378010913615872,3.2146843218412933,5.935064203375039
7.095160607868159,-0.5994726876918657,2.294056923222426,2.806116392722198,5.683469945880137,3.455866236400211
15.524024132161752,17.12955484169184,20.387127726467284,16.779790989213247,23.53378781647227,18.67085710120128
4.180504770511757,2.8029686152654896,-0.01295555527292458,0.45189512560792705,-1.7666882326776157,1.1311449446869268
18.348903019124094,14.571206137576588,21.231088287183816,16.922306775350453,18.10673297121447,17.836047438089885
8.756472515808191,8.920087538520377,9.15393325143696,7.9278770831505305,5.667049753343705,8.085084028451954
-3.2750580673033376,0.8457875264483604,-0.49020190033734157,0.8507175285133387,-1.0631748872664257,-0.6263859599890811
13.980321492316598,17.93463582126457,18.610269839839987,12.434762192951844,16.92381831539589,15.976761532353777
-0.39722175011638955,-0.7363566487126904,1.1756749124176618,-1.832183502111643,-0.8190153111144666,-0.5218204599275056
15.854696950479406,15.248888207032813,24.379455340566864,11.87927956561726,16.60319754568998,16.793103521877264
-0.21834329353792187,-0.7277465585766039,-6.673738354013441,-0.22838978807981025,-0.9591060800645808,-1.7614648148544714
2.2895858208722824,-0.6207347348877923,20.14980207471682,0.3186651544402699,-2.233703331363298,3.9807229967556568
0.6070723594193336,19.019382599320387,-0.3094323324127748,-1.4155199294856953,1.6402523230852748,3.9083510039853047
-1.3843998614760042,1.282642863175437,1.274464518138565,-0.965656885698865,0.7313894486462854,0.18768801655708361
7.82389069375918,9.015444655561843,26.1209508715545,9.510287164923515,8.125428586063153,12.119200394372438
11.529293110628894,15.037753898297064,13.888521218675999,13.470915837949867,15.965406691716117,13.978378151453589
0.7246722578714913,4.566286276499212,-1.4441466085520425,1.703500405246718,-1.9557963191605552,0.7189032023809647
16.97750537613926,18.89490019159767,15.359417048283287,17.834468928577362,17.077128917155907,17.228684092350697
7.95198055548951,9.723356830448147,12.401035564306262,9.395111956070444,5.5659694466664735,9.007490870596166
14.757285419596755,10.090620470807496,10.901925794490507,10.2842768531219,11.61985373436925,11.530792454477183
3.2660426005411094,6.000047111113209,4.92765814977809,9.524276678216271,3.3188307082224036,5.407371049574217
1.3621621874905243,1.092268671682984,-1.8462285239909422,3.8977843416167426,2.459792806449089,1.3931558966496795
28.78069798843437,15.920043408361003,20.11345265796867,14.913787748073393,18.707406194900887,19.687077599547663
21.32022965272379,19.01185788194357,17.393836138490524,18.569833767058245,19.594672788423583,19.17808604572794
18.2903898904408,16.168215180448936,18.183983863416753,20.84399577455503,17.462951231681412,18.189907188108585
2.44641466317983,3.9366780896899853,6.252301816793528,-0.12071581993697711,1.8293117751925725,2.868798104983788
20.639679705281438,16.567689646539357,16.388156836172914,11.395306690146779,15.839027462734439,16.165972068174987
14.201907103367144,16.350696801580447,16.09967425735256,15.569672430453627,12.697130171101264,14.98381615277101
7.7350092508145565,4.974920728433934,1.635932768164209,2.4224174594475856,4.0188372320583765,4.157423487783733
20.210747092801988,20.137701813069725,20.02942172290797,20.031390513356676,17.68477045443532,19.618806319314338
8.828249638526458,9.279143638115013,8.120510241120266,9.061147966771312,10.783120882787262,9.214434473464062
4.63987160791303,10.723780605122602,10.501667731555514,9.349414286269557,22.360021029985372,11.514951052169215
10.93542735722346,11.873418708528835,10.14923775852106,9.372347226150538,6.896251906596792,9.845336591404138
5.1531470556797085,4.146586779081192,5.684821599887504,10.03962464785238,5.42998444159126,6.0908329048184084
-3.6352995465413356,-0.9972681216162009,1.3320855521148545,-0.9138522394640085,-1.218969646826428,-1.0866608004666236
2.832153386273544,4.360306329422054,2.2300896495343503,3.513261930513406,-1.4211843990670943,2.3029253793352518
2.903850257689796,-4.965367389410763,-0.765379668852769,-1.5379617972082067,2.0517073532495926,-0.4626302489064701
-1.7814966753211734,-0.786896514140969,10.759965516335434,0.6920962704660978,-1.6936663210061145,1.4380004552666552
10.454917193102206,10.761017830011838,9.659951345417984,10.297737458089767,7.6211699194181595,9.75895874920799
17.293614500354135,16.497983855579854,14.064675489740386,13.240178575573548,14.561341281759752,15.131558740601534
9.187628782928334,23.848753192570978,7.3842447694325655,5.987852647560192,8.64512386808645,11.010720652115705
17.542184493229804,15.203264645964717,17.201323898109575,20.734048319145675,19.850876636609,18.106339598611754
18.554293517632697,20.187664809922634,18.60119659865567,18.34909983217914,18.15160579935495,18.76877211154902
0.5587462079868442,-1.634295736269483,-1.849945984754645,1.8024913327096508,0.32344918263868866,-0.1599109995377888
20.976478625593526,16.40523315453786,19.66525456911027,17.28960649878207,21.51378855979848,19.170072281564444
31.155439878408174,19.30255841452699,19.110336594833885,23.46017637345779,16.518329478248923,21.90936814789515
2.0052823855145694,1.1973093188491342,-3.46724607603912,0.24995708315132703,18.477722670956144,3.692605076486411
2.053344227184226,4.446219847673812,1.1148515114630784,3.900291733695034,1.6825792653965428,2.6394573170825386
19.155873497689786,20.42493783744824,19.268420983214988,17.32113869451261,26.55575241453226,20.545224685479575
14.964785929050974,17.15196988699329,10.716906172946349,15.056645668649873,13.188330394947592,14.215727610517614
10.61688548121376,12.079580838986164,13.534405732988482,9.523429729185139,6.915314989148591,10.533923354304427
11.468147893278914,10.250484149655705,11.930075589943261,12.940807053165054,16.98351740834756,12.714606418878098
13.800798167229358,14.10772175309804,14.98577950659641,13.945824131689264,30.832221725974424,17.534469056917498
21.332335341223,21.140030830833194,16.666445890490017,18.722458126009947,16.882756342014563,18.948805306114146
8.428540376390904,9.258460580492036,8.337665634102086,9.750727799992893,9.964171318499444,9.147913141895474
19.109605822751732,20.050852175325733,20.661739586196525,23.098299501369105,20.5097656194502,20.68605254101866
11.747683395096447,13.779634157022777,10.922448379405385,11.231026129037941,12.833225632935047,12.10280353869952
17.641064947963173,15.572974883045742,17.270567744397326,20.563097036494327,14.911628807413575,17.19186668386283
7.170104905256212,7.555044407381125,5.177593492098293,4.175748506364378,5.5382952449235265,5.923357311204707
8.489668990754721,8.65066753725276,12.213506185865974,8.523985126969743,7.25156618348926,9.02587880486649
2.6096966703287445,4.297751638620187,0.6315152701296171,4.733559294037745,-0.890949246063601,2.2763147254105385
20.691416221041166,24.55501981234744,19.21123391789614,17.987871146658055,21.6055750725519,20.810223234098938
13.699559809153609,14.569134112453758,9.671351862552857,8.413697591674172,11.018804058430078,11.474509486852893
15.96220459771347,13.973704256684053,15.26713487999304,20.07746114370882,17.851068426339335,16.626314660887743
35.593699973347874,17.889210050389323,17.803378791802025,19.25121804703573,16.84907832646288,21.47731703780757
19.261098588434972,22.016699107313073,18.88347401628803,22.729706417467465,20.58205396736205,20.694606419373123
2.925398312031005,6.276717902735079,2.149553947404444,4.160470263413438,2.5397427818151046,3.6103766414798137
8.050819844478196,6.500333716477341,-1.334982197083665,18.15956957422566,20.606446360602575,10.396437459740023
2.976271706440759,5.06926935218835,4.754780701463977,1.7197793312629608,0.5542486173525822,3.014869941741726
